# TELESCOPE = UH88
# INSTRUMENT = SNIFS
# OBJECT = 2026twd
# CHANNEL = B+R
# EXPNUM = 26_194_049_003
# MJD-OBS = 61234.593987
# DATE-OBS = 2026-07-13T14:15:21
# EXPTIME = 1800.0s
# AIRMASS = 1.07
# FLUXCAL_RMS_B = 0.063 mag
# FLUXCAL_RMS_R = 0.071 mag
# RA = 00:48:47.96
# DEC = 22:54:34.18
# wl fl err
# [A] [erg/s/cm2/A]
4642.480000 5.260377e-16 1.095992e-17
4645.480000 5.235271e-16 1.228083e-17
4648.480000 5.292160e-16 1.226865e-17
4651.480000 5.197032e-16 1.073560e-17
4654.480000 5.260798e-16 1.101369e-17
4657.480000 5.441026e-16 1.240484e-17
4660.480000 5.377156e-16 1.196441e-17
4663.480000 5.396292e-16 1.081451e-17
4666.480000 5.454170e-16 1.161099e-17
4669.480000 5.750460e-16 1.277792e-17
4672.480000 5.568451e-16 1.197803e-17
4675.480000 5.466990e-16 1.085056e-17
4678.480000 5.258532e-16 1.179807e-17
4681.480000 5.445759e-16 1.237655e-17
4684.480000 5.652103e-16 1.162247e-17
4687.480000 5.559541e-16 1.085934e-17
4690.480000 5.370490e-16 1.177054e-17
4693.480000 5.516518e-16 1.234574e-17
4696.480000 5.484958e-16 1.123289e-17
4699.480000 5.256037e-16 1.064724e-17
4702.480000 5.247395e-16 1.193706e-17
4705.480000 5.237851e-16 1.217229e-17
4708.480000 5.205829e-16 1.082876e-17
4711.480000 5.462209e-16 1.091914e-17
4714.480000 5.563163e-16 1.248559e-17
4717.480000 5.676910e-16 1.256548e-17
4720.480000 5.784643e-16 1.109909e-17
4723.480000 5.696470e-16 1.121664e-17
4726.480000 5.733229e-16 1.252840e-17
4729.480000 5.602866e-16 1.219962e-17
4732.480000 5.556638e-16 1.093190e-17
4735.480000 5.601588e-16 1.148971e-17
4738.480000 5.524675e-16 1.252469e-17
4741.480000 5.710692e-16 1.204736e-17
4744.480000 5.756676e-16 1.099837e-17
4747.480000 5.707622e-16 1.191906e-17
4750.480000 5.908131e-16 1.286863e-17
4753.480000 5.872922e-16 1.215992e-17
4756.480000 5.953422e-16 1.125549e-17
4759.480000 6.013485e-16 1.231353e-17
4762.480000 5.821089e-16 1.269401e-17
4765.480000 5.712464e-16 1.161592e-17
